SKU,ProductName,RetailPrice,Category,OnSpecialPricing,EffectiveDate,Status,UpdatedOn,Size
089488,MAESTRO DOBEL DIAMOND TEQUILA      750ml,53.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
089533,FAMILIA CAMARENA REPOSADO TEQUILA  750ml,21.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
089617,SAUZA CIEN ANOS REPOSADO TEQUILA   750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
089626,PATRON REPOSADO TEQUILA            750ml,54.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
089646,PATRON ANEJO TEQUILA               750ml,58.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
089696,PIEDRA AZUL REPOSADO               750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
089787,SAUZA HACIENDA GOLD              1000 ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1000
089802,SAUZA BLUE REPOSADO TEQUILA,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
089838,HORNITOS REPOSADO TEQUILA         1750ml,47.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1750
090224,DOW'S 10YR TAWNY PORT              750ml,39.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
090672,ROZES RSV PORTO WHITE              750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
092004,BLANDY'S 5YO MALMSEY MADEIRA       750ml,26.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
092294,COLOMBO MARSALA SWEET              750ml,15.5,General,No,2025-07-01,1,2025-08-22 21:57:49,750
092634,LOMBARDO MARSALA SWEET             750ml,8.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
092958,TY KU SAKE BLACK JUNMAI GINJO     720 ml,27.99,General,No,2025-07-01,1,2025-08-22 21:57:49,720
092974,TY KU SAKE JUNMAI WHITE           720 ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,720
097063,GEKKEIKAN SAKE GLASS              1500ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
097065,GEKKEIKAN SAKE                   18000ml,93.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,18000
100104,HERRADURA ULTRA TEQ                750ml,69.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
102334,GLENMORANGIE ORIGINAL 12 YR,49.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
245750,CAVE DE LUGNY LA COTE BLANCHE MACON750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
252595,LOUIS JADOT BEAUJOLAIS             750ml,17.03,General,No,2025-07-01,1,2025-08-22 21:57:49,750
253085,JADOT MACON-VILLAGES               750ml,20.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
253335,LOUIS JADOT POUILLY FUISSE         750ml,38.49,General,No,2025-07-01,1,2025-08-22 21:57:49,750
267720,FAT BASTARD CHARDONNAY             750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
274790,C'EST LA VIE PINOT NOIR SYRAH      750ml,18.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
275081,CHATEAU D'ESCLANS ROCK ANGEL ROSE  750ml,34.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
277634,COTE MAS ROSE AURORE PAYS D'OC    1000ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1000
281210,FIGUIERE IGP MEDITERRANEE RED      750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
281218,FIGUIER IGP MEDITERRANEE ROSE      750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
282705,HERON PINOT NOIR CALIFORNIA        750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
282736,HOBNOB PINOT NOIR                  750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
285688,LAROCHE LE PETITE CHARDONNAY   750ml,13.01,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
287016,CHAT MINUTY M ROSE PROVENCE',22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
290915,PEYRASSOL LA CROIX ROSE            750ml,21.95,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
295214,SAUVIION SANCERRE'19/20            750ml,48.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
298080,YES WAY ROSE                       750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
301235,BLUE NUN RIVANER QUALITATSWEIN     750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
302300,CLEAN SLATE RIESLING               750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
317424,FLOWER GARDEN RIESLING QBA         750ml,15.49,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
322510,LUCASHOF PINOT NOIR                750ml,27.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
329515,RELAX RIESLING                     750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
329910,ST. URBANSHOF BOCK KAB RIESLING    750ml,45.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
329940,STARLING CASTLE GEWURTRAMINER      750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
341649,CASTELLO DI ALBOLA CHIANTI CLASSICO750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
341743,DA VINCI CHIANTI DOCG              750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
343805,RUFFINO CHIANTI                    750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
345132,ANTERRA CHARDONNAY                 750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
345695,SANTA CRISTINA PINOT GRIGIO        750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
346000,VILLA ANTINORI BIANCO              750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
355750,CAVIT PINOT NOIR                   750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
355800,CAVIT PINOT GRIGIO                 750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
357240,CHLOE PINOT GRIGIO                 750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
359029,CASTELLO DEL POGGIO MOSCATO IGT    750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
359440,CASTELLO DI NEIVE BARBARESCO    750ml,49.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
359600,CUPCAKE PINOT GRIGIO               750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
364379,FREIXENET PINOT GRIGIO             750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
367337,GUINIGI PINOT GRIGIO               750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
368220,LASORTE CUADRA SILOS IGT BIANCO    750ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
371600,MONTE ANTICO ROSSO                 750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
371825,MONTEMECURIO TEDICCIOLO IGT        750ml,18.91,General,No,2025-07-01,1,2025-08-22 21:57:49,750
374848,PIEROPAN SOAVE CLASSICO            750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
378658,RISATA MOSCATO D'ASTI             750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
378861,RISATA PINK MOSCATO                750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
378910,RIUNITE LAMBRUSCO                  750ml,6.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
379755,RUFFINO LUMINA PINOT GRIGIO        750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
381961,STELLA ROSA POMEGRANATE KOSHER     750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
381989,STELLA ROSA PINEAPPLE CHILI        750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
381992,STELLA ROSA WATERMELON             750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
382315,TERLATO FRIULI PINOT GRIGIO        750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
382465,TIEFENBRUNNER PINOT GRIGIO         750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
382625,TORRE DI LUNA PINOT GRIGIO         750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
384125,VIETTI BAROLO BRUNATE       750ml,266.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
384131,VIETTI BAROLO ROCCHE     750ml,266.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
384134,VIETTI BAROLO LAZZARITO     750ml,266.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
384137,VIETTI NEBBIOLO PERBACCO     750ml,33.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
390000,ZENATO PINOT GRIGIO                750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
390020,ZENATO ALANERA ROSSO         750ml,17.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
400715,ALAMOS MALBEC                      750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
400770,WILLIAM COLE ALBAMAR SAUV BL 750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
401170,ALMADEN MOSCATO                   5000ml,23.05,General,No,2025-07-01,1,2025-08-22 21:57:49,5000
401210,LOS DOS GRENACHE                   750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
401510,ANKO MALBEC                        750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
401804,ANIELLO 006 PN RIVERSIDE     750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
401972,JONTYS DUCKS RED BLEND             750ml,18.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
401973,JONTYS DUCKS CHENIN BLANC,18.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
402537,BAREFOOT CELLARS CABERNET         1500ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
402570,BANROCK STATION CABERNET SAUVIGNON 750ml,7.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
402908,BLACK BOX MALBEC                  3000ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
402913,BLACK BOX CABERNET                3000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
403760,BROADBENT VINHO VERDE              750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
403777,TRAPICHE TESORO CABERNET          750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
403779,TRAPICHE TESORO MALBEC            750ml,14.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
403985,LAPOSTOLLE GRAND SAUV BLANC        750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
404115,CRUZ GARCIA SANGRIA RED           1000ml,6.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1000
405766,CHLOE SAUVIGNON BLANC NZ           750ml,15.03,General,No,2025-07-01,1,2025-08-22 21:57:49,750
406740,CONCHA Y TORO CAB-MERLOT FRONTERA 1500ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
406777,CONCHA Y TORO CHARDONNAY FRONTERA 1500ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
407463,CONCRETE AND CLAY CHARDONNAY       750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
407481,CONO SUR RED BLEND         750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
407746,KIM CRAWFORD ROSÉ           750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
407766,KIM CRAWFORD SAUVIGNON BLANC       750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
408819,DIABLO CRYSTAL SAUVIGNON BLANC     750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
410293,EVOLUCIO TOKAJ LATE HARVEST FURMINT375ml,17.87,Limited,No,2025-07-01,L,2025-08-22 21:57:49,375
410645,FISH EYE SAUVIGNON BLANC          3000ml,22.04,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
410969,FARM TO TABLE PINOT NOIR           750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
410975,FRANZIA CHARDONNAY RICH & BUTTERY  5000m,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
411029,FRANZIA BOLD & JAMMY CABERNET SAUV 5000m,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
411717,GLAETZER WALLACE RED BLEND         750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
411740,FAIRVIEW GOATS DO ROAM BLANC,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
411884,GREENOCK CRK BAROSSA VALLEY SHIRAZ 750ml,27.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
411894,GREG NORMAN CABERNET SAUVIGNON     750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
412200,HAY MAKER SAUVIGNON BLANC          750ml,12.54,General,No,2025-07-01,1,2025-08-22 21:57:49,750
412840,HOUSE WINE CABERNET SAUVIGNON    3000 ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
412844,HOUSE WINE RED BLEND BOX         3000 ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
413235,INNOCENT BYSTANDER PINOT NOIR      750ml,19.06,General,No,2025-07-01,1,2025-08-22 21:57:49,750
415270,HINOJOSA MALBEC                   750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
415425,LA POSTA TINTO RED                 750ml,13.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
416402,THE EMILY CHARD PN ROSE            750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
416836,LOLITA RED BLEND                   750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
418507,M&S ALVARINHO VINHO VERD 750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
418595,MONKEY BAY SAUVIGNON BLANC         750ml,13.02,General,No,2025-07-01,1,2025-08-22 21:57:49,750
418710,MOHUA SAUVIGNON BLANC              750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
419658,NANIT ORANGE ORGANIC MACABEO,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
419670,NATURA PINOT NOIR                  750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419906,NEW AGE ROSE                       750ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419908,NEW AGE RED                        750ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419911,NEW AGE WHITE WINE                 750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
419951,19 CRIMES CABERNET SAUVIGNON       750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419952,19 CRIMES RED                      750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419955,19 CRIMES BANISHED DARK RED        750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419959,19 CRIMES HARD CHARDONNAY          750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419961,19 CRIMES UPRISING RED             750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419973,19 CRIMES PUNISHMENT PINOT NOIR    750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
419979,19 CRIMES THE MUMMY HARD CHARDONNAY,9.99,Seasonal,No,2025-07-01,T,2025-08-22 21:57:49,
419981,19 CRIMES BRIDE OF FRANKENSTEIN RED BLEN,9.99,Seasonal,No,2025-07-01,T,2025-08-22 21:57:49,
420028,NOBILO SAUVIGNON BLANC             750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
420341,OCEAN ROAD CABERNET SAUVIGNON      750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
420513,OROM METAMORFOZIZ ASZU TOKAJI      500ml,64.68,Limited,No,2025-07-01,L,2025-08-22 21:57:49,500
420536,OTTO'S CONSTANT DREAM SAUV BLANC   750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
423244,ROOT 1 CARMENERE                   750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
423441,SAVEE SEA SAUVIGNON BLANC          750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
423465,BODEGAS DE SANTO TOMAS TEMP/CAB  750ml,32.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
423466,BODEGAS DE SANTO TOMAS MISION BLANC750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
424316,STIFT KLOSTERNEUBURG GV EISWEIN    375ml,49.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,375
424320,SPY VALLEY SAUVIGNON BLANC         750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
424333,SIXPENCE WHITE BLEND               750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
424389,FLYBIRD BAJA LIME MARGARITA        750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
424488,SILK & SPICE RED BLEND             750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
425740,TAIT BALL BUSTER RED               750ml,21.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
425956,TAPIZ ALTA COLLECTION MALBEC       750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
428448,TRAPICHE ALARIS MALBEC           750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429149,VENDANGE CHARDONNAY                500ml,5.99,General,No,2025-07-01,1,2025-08-22 21:57:49,500
429345,VEGA BARCELONA RED                     7,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
429411,VINO SAN ESTEBAN MALBEC            750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429641,WILDEKRANS SAUVIGNON BLANC         750ml,18.98,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429846,YALUMBA SANGIOVESE ROSE            750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429911,YELLOW TAIL PURE BRIGHT CHARD      750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429913,YELLOW TAIL PURE BRIGHT PINOT GRIG 750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429945,YELLOW TAIL CABERNET              1500ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
429950,YELLOW TAIL CHARDONNAY             750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429955,YELLOW TAIL CHARDONNAY            1500ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
429969,YELLOW TAIL SAUVIGNON BLANC       1500ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
429970,YELLOW TAIL MERLOT                 750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429976,YELLOW TAIL PINOT NOIR             750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
429990,YELLOW TAIL SHIRAZ                 750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
430028,YEALANDS SAUVIGNON BLANC           750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
440060,ADELSHEIM PINOT NOIR               750ml,39.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
440457,ALMADEN MERLOT BOX                5000ml,23.05,General,No,2025-07-01,1,2025-08-22 21:57:49,5000
440980,ALMADEN CABERNET BOX              5000ml,23.05,General,No,2025-07-01,1,2025-08-22 21:57:49,5000
441955,ANGELS & COWBOYS RED    750ml,21.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
442577,BAREFOOT CELLARS MERLOT           1500ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
443230,BANDIT CABERNET SAUVIGNON TETRA   1000ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1000
443238,BANDIT RED BLEND 1LTR             1000ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1000
443255,BAREFOOT CELLARS PINOT NOIR       1500ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
443277,BAREFOOT CELLARS SWEET RED        1500ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
443950,MEIOMI PINOT NOIR                  750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
443959,MEIOMI CALI CABERNET SAUVIGNON     750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
444115,BERINGER PINOT NOIR FOUNDERS       750ml,13.02,General,No,2025-07-01,1,2025-08-22 21:57:49,750
444570,BLACK BOX PINOT NOIR              3000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
444572,BLACK BOX RED BLEND              3000 ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
444587,BLACK BOX MERLOT                  3000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
444600,BLACKSTONE MERLOT                  750ml,8.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
445300,BOTA BOX ZINFANDEL                3000ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
445303,BOTA BOX NIGHTHAWK BLACK RED     3000 ml,21.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
445315,BOTA BOX NIGHTHAWK CAB BBN BRL   3000 ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
445801,BERINGER KV CULINARY COLLECTION    750ml,16.0,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
445816,BERINGER CABERNET SAUVIGNON        750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
445891,BLACK BOX ROSÉ                   3000 ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
445919,BRADY ZINFANDEL                    750ml,30.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
445921,BOEN PINOT NOIR TRICOUNTY          750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
445926,BRADY CABERNET SAUVIGNON           750ml,28.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
445973,BROWNE FAMILY CAB. FOREST PROJECT  750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
447200,BV CABERNET NAPA                   750ml,40.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
448800,CHARLES KRUG CABERNET              750ml,35.51,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
449100,CHARLES KRUG MERLOT                750ml,32.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
450123,BIG HOUSE PROHIBITION RED        3000 ml,26.06,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
452232,CASTLE ROCK CALI CABERNET SAUV     750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
452233,CASTLE ROCK CUVEE PINOT NOIR       750ml,7.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
452241,CASTLE ROCK CABERNET CLMBIA VLY    750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
452253,CASTLE ROCK LODI ZINFANDEL         750ml,9.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
452500,LIBERTY SCHOOL CABERNET            750ml,18.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
452712,CAYMUS CALIFORNIA CABERNET SAUV    750ml,52.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
456392,CEDAR & SALMON PINOT NOIR          750ml,25.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
456490,CLINE ZINFANDEL ANCIENT VINES      750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
456513,CLINE MOURVEDRE ANCIENT VINES      750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
456525,CLINE ZINFANDEL CALIFORNIA         750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
456529,CLINE CELLARS PETITE SIRAH        750ml,16.49,General,No,2025-07-01,1,2025-08-22 21:57:49,750
456565,TWO VINES CABERNET                 750ml,7.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
456580,COLUMBIA CREST CABERNET GR EST     750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
458530,CONUNDRUM RED TABLE WINE           750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
460114,14 HANDS SWEET RED                 750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460353,CORBETT CANYON CABERNET           1500ml,13.02,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
460389,CROSSBARN SONOMA CABERNET          750ml,49.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
460439,CUPCAKE BLACK FOREST RED           750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460440,CUPCAKE CABERNET                   750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460443,CUPCAKE MERLOT                     750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460448,CUPCAKE PINOT NOIR                 750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460450,CUPCAKE RED VELVET                 750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460672,DARK HORSE CABERNET SAUVIGNON      750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460674,DARK HORSE RED BLEND WINE          750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460676,DARK HORSE PINOT NOIR              750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460677,DARK HORSE DOUBLE DOWN RED BLEND   750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460784,DELOACH PINOT NOIR CALIFORNIA      750ml,13.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460938,DECOY CABERNET SAUVIGNON           750ml,25.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
460939,DECOY MERLOT                       750ml,21.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
460940,DECOY PINOT NOIR                   750ml,21.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
462508,DUCKHORN CABERNET NAPA             750ml,65.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
462510,DUCKHORN MERLOT                    750ml,51.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
463200,ELK COVE PINOT NOIR WILLAMETTE     750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
463202,ELOUAN PINOT NOIR OREGON           750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
464450,THE FEDERALIST LODI CABERNET       750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
464690,BONTERRA MERLOT                    750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
464700,FETZER CABERNET                    750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
467063,14 HANDS HOT TO TROT RED BLEND     750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
467278,FRANCIS COPPOLA CLARET             750ml,20.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
467315,FRANCIS COPPOLA PINOT NOIR         750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
